ALL_LINES,VERTICAL_LINES,HORIZONTAL_LINES,DIAGONAL_UP_LINES,DIAGONAL_DOWN_LINES,LINE_SEGMENTS,VERTICAL_LINE_SEGMENTS,HORIZONTAL_LINE_SEGMENTS,DIAGONAL_UP_LINE_SEGMENTS,DIAGONAL_DOWN_LINE_SEGMENTS,CIRCLES,ELLIPSES,TRIANGLES,SQUARES,PENTAGONS,HEXAGONS,HEPTAGONS,OCTAGONS,NONAGONS,ENTROPY,aliceBlue,antiqueWhite,aqua,aquamarine,azure,beige,bisque,black,blanchedAlmond,blue,blueViolet,brown,burlyWood,cadetBlue,chartreuse,chocolate,coral,cornflowerBlue,cornsilk,crimson,cyan,darkBlue,darkCyan,darkGoldenRod,darkGray,darkGrey,darkGreen,darkKhaki,darkMagenta,darkOliveGreen,darkOrange,darkOrchid,darkRed,darkSalmon,darkSeaGreen,darkSlateBlue,darkSlateGray,darkSlateGrey,darkTurquoise,darkViolet,deepPink,deepSkyBlue,dimGray,dimGrey,dodgerBlue,fireBrick,floralWhite,forestGreen,fuchsia,gainsboro,ghostWhite,gold,goldenRod,gray,grey,green,greenYellow,honeyDew,hotPink,indianRed,indigo,ivory,khaki,lavender,lavenderBlush,lawnGreen,lemonChiffon,lightBlue,lightCoral,lightCyan,lightGoldenRodYellow,lightGray,lightGrey,lightGreen,lightPink,lightSalmon,lightSeaGreen,lightSkyBlue,lightSlateGray,lightSlateGrey,lightSteelBlue,lightYellow,lime,limeGreen,linen,magenta,maroon,mediumAquaMarine,mediumBlue,mediumOrchid,mediumPurple,mediumSeaGreen,mediumSlateBlue,mediumSpringGreen,mediumTurquoise,mediumVioletRed,midnightBlue,mintCream,mistyRose,moccasin,navajoWhite,navy,oldLace,olive,oliveDrab,orange,orangeRed,orchid,paleGoldenRod,paleGreen,paleTurquoise,paleVioletRed,papayaWhip,peachPuff,peru,pink,plum,powderBlue,purple,rebeccaPurple,red,rosyBrown,royalBlue,saddleBrown,salmon,sandyBrown,seaGreen,seaShell,sienna,silver,skyBlue,slateBlue,slateGray,slateGrey,snow,springGreen,steelBlue,tan,teal,thistle,tomato,turquoise,violet,wheat,white,whiteSmoke,yellow,yellowGreen,NAME
0,0,0,0,0,70,0,1,37,32,0,46,3,0,0,0,0,0,0,7.31622,0,0.56799,0,0,0,0.04743,0.78104,0,0.65278,0,0,0.55722,0.86361,0,0,0.2609,0.77812,0,0.27611,0.04667,0,0,0,0.04597,0.30715,0.30715,0,0.30014,0,0,0.04215,0,0.03569,0.97313,0,0,0,0,0,0,0.00465,0,0.30715,0.30715,0,0.36229,0.28424,0,0,0.30715,0,0.00743,0.12347,0.30715,0.30715,0,0,0,0.16847,0.90722,0,0.03722,0.35618,0,0.1441,0,0.21299,0,0.95306,0,0.06479,0.30715,0.30715,0,0.74917,0.96118,0,0,0,0,0,0.05229,0,0,0.49826,0,0.03569,0,0,0.00076,0,0,0,0,0,0.00389,0,0,0.73417,0.7391,0.80854,0,0.36903,0.00139,0,0.02701,0.05771,0.00903,0.27535,0,0,0.45549,0.56326,0.87889,0.61903,0.6625,0.00729,0,0,0,0.03569,0.87778,0,0.24653,0.93882,0.81993,0,0.53347,0.6875,0.30715,0,0,0,0,0.36569,0,0,0.83653,0,0.0034,0.70937,0,0.00861,0.69028,0,0.30715,0.00139,0,bruegelTest2_original_bruegel2.jpg_90089e65-34c6-425c-ace7-a2eb18fe030c.jpg
0,0,0,0,0,18,0,0,8,10,0,8,1,0,0,0,0,0,0,7.22287,0,0.43479,0,0.00007,0.00007,0.83917,0.42083,0,0.47944,0,0,0.0016,0.41118,0,0.00104,0.01639,0.03083,0,0.65104,0,0,0,0,0.01375,0,0,0,0.71125,0,0.50944,0.005,0,0.00014,0.11146,0.31806,0,0,0,0,0,0,0,0,0,0,0.00104,0.45653,0,0,0,0,0.00688,0.04125,0,0,0,0.00729,0.25924,0,0.00271,0,0.81333,0.69785,0,0,0.00097,0.80111,0,0.00264,0.00035,0.86819,0,0,0.22743,0.00014,0.12007,0,0,0,0,0,0.85201,0,0,0.32153,0,0.00014,0.00007,0,0,0,0,0,0,0,0,0,0.02375,0.00201,0.52361,0.47215,0,0.47868,0.00576,0.02681,0.00618,0.00167,0,0.79375,0.22875,0.00007,0,0.49479,0.37674,0.08785,0,0,0,0,0,0.00014,0.00069,0,0.01542,0.00854,0.21597,0,0.19479,0.03514,0,0,0,0,0,0,0,0,0.44694,0,0,0.00576,0,0,0.54368,0,0,0.00576,0.02549,bruegelTest1_original_bruegel1.jpg_bc5483e8-6924-4246-ba1f-d3bbec408e37.jpg
0,0,0,0,0,35,0,1,19,15,0,3,1,0,1,0,0,0,0,7.23372,0.00722,0.37424,0.00104,0.00583,0.00625,0.09292,0.55653,0,0.47007,0,0,0.65924,0.79618,0.01056,0.00014,0.70743,0.86097,0.00715,0.25792,0.17542,0.00104,0,0.00104,0.35125,0.05583,0.05583,0.00007,0.50028,0,0.01653,0.34326,0,0.25785,0.87965,0.00493,0.00111,0.01042,0.01042,0.00097,0,0.06611,0.00111,0.05583,0.05583,0.00236,0.57549,0.20549,0.00035,0,0.05583,0.00319,0.1141,0.53326,0.05583,0.05583,0.00007,0.00097,0.00431,0.06743,0.81333,0,0.07833,0.54563,0.00347,0.00806,0.00014,0.25521,0.0109,0.76424,0.00771,0.1184,0.05583,0.05583,0.0041,0.15889,0.89806,0.00257,0.00972,0.00951,0.00951,0.00875,0.10028,0.00007,0.00035,0.26979,0,0.25785,0.00583,0,0.00007,0.00132,0.00132,0.00111,0.00021,0.00625,0.03993,0.00021,0.00514,0.18542,0.63118,0.70535,0,0.26049,0.0209,0.00354,0.28125,0.41444,0.00097,0.3534,0.0041,0.00979,0.10333,0.40187,0.65896,0.84333,0.10326,0.00153,0.01083,0,0.00014,0.25785,0.30201,0.00438,0.69528,0.87028,0.89104,0.00132,0.24382,0.84625,0.05583,0.01083,0.00111,0.00951,0.00951,0.06313,0.00014,0.00757,0.73139,0.00104,0.00146,0.80819,0.0041,0.00097,0.5841,0,0.05583,0.0209,0.0034,rubensTest_original_rubens1.jpg_9acd936a-fbdf-4152-b1e4-269f41171eab.jpg
0,0,0,0,0,55,0,0,27,28,0,17,2,2,1,0,0,0,0,7.34822,0,0.43583,0,0,0,0.5425,0.54667,0,0.53632,0,0,0.09972,0.67771,0,0.00306,0.27611,0.35708,0,0.54965,0.00896,0,0,0,0.23708,0.00292,0.00292,0,0.77243,0,0.43708,0.16389,0,0.04146,0.44174,0.16368,0,0,0,0,0,0.00028,0,0.00292,0.00292,0,0.08778,0.34687,0,0,0.00292,0,0.15313,0.35604,0.00292,0.00292,0,0.03181,0.13646,0.00014,0.11431,0,0.48236,0.76715,0,0,0.00299,0.65396,0,0.09799,0,0.6241,0.00292,0.00292,0.13806,0.01201,0.48812,0,0,0,0,0,0.57118,0,0,0.27264,0,0.04146,0,0,0,0,0,0,0,0,0,0,0.00833,0.03243,0.655,0.65424,0,0.40424,0.10028,0.10465,0.17153,0.11424,0,0.72264,0.13847,0,0.00479,0.505,0.5475,0.52625,0.00681,0,0,0,0,0.04146,0.0359,0,0.26799,0.21903,0.59917,0,0.17417,0.37271,0.00292,0,0,0,0,0.0041,0,0,0.65458,0,0,0.21813,0,0,0.64271,0,0.00292,0.10028,0.10014,bruegelTest1_original_bruegel1.jpg_a5df02fe-cfac-4795-80e8-01e664045db7.jpg
0,0,0,0,0,31,0,0,18,13,0,8,1,0,0,0,0,0,0,7.4288,0,0.45153,0,0.00028,0.00014,0.78806,0.45375,0,0.49576,0,0,0.00986,0.46167,0.00014,0.00208,0.0384,0.06028,0,0.65514,0.00035,0,0,0,0.03271,0.00056,0.00056,0.00021,0.70653,0,0.43715,0.01653,0,0.00187,0.16069,0.28625,0,0.00014,0.00014,0,0,0,0,0.00056,0.00056,0,0.00667,0.45875,0.00028,0,0.00056,0,0.01917,0.07187,0.00056,0.00056,0.00021,0.01722,0.25014,0,0.02007,0,0.74938,0.6984,0,0,0.00208,0.78292,0.00014,0.01993,0.00014,0.81646,0.00056,0.00056,0.21507,0.0034,0.16896,0,0,0,0,0,0.80139,0.00021,0.00028,0.31958,0,0.00187,0.00028,0,0,0,0,0,0,0,0,0,0.02097,0.00833,0.54292,0.50306,0,0.48646,0.0159,0.04965,0.01951,0.0059,0,0.79111,0.21583,0.00014,0.00083,0.50444,0.41708,0.15396,0.00222,0,0.00014,0,0,0.00187,0.00972,0,0.03674,0.03056,0.26694,0,0.21785,0.06667,0.00056,0,0,0,0,0.0009,0,0,0.48347,0,0,0.02681,0,0,0.56507,0,0.00056,0.0159,0.04826,bruegelTest1_original_bruegel1.jpg_b14ab131-f81e-4c78-b839-1626868b257d.jpg
0,0,0,0,0,49,0,2,18,29,0,23,0,3,0,0,0,0,0,7.03616,0,0.56049,0,0,0,0.03285,0.77938,0,0.6516,0,0,0.57444,0.83847,0,0,0.21722,0.80417,0,0.24014,0.0325,0,0,0,0.01715,0.30368,0.30368,0,0.27528,0,0,0.01681,0,0.02097,0.97813,0,0,0,0,0,0,0.00361,0,0.30368,0.30368,0,0.33424,0.24924,0,0,0.30368,0,0.00271,0.07215,0.30368,0.30368,0,0,0,0.20049,0.94222,0,0.0209,0.3234,0,0.1891,0,0.18361,0,0.97458,0,0.05542,0.30368,0.30368,0,0.79993,0.96979,0,0,0,0,0,0.04056,0,0,0.47618,0,0.02097,0,0,0.00118,0,0,0,0,0,0.00264,0,0,0.78229,0.7191,0.79069,0,0.32785,0.00056,0,0.01146,0.02854,0.01118,0.25104,0,0,0.53507,0.55417,0.87292,0.62896,0.71569,0.00979,0,0,0,0.02097,0.92542,0,0.20174,0.97097,0.81264,0,0.52486,0.69625,0.30368,0,0,0,0,0.37507,0,0,0.81882,0,0.00403,0.73076,0,0.01097,0.67243,0,0.30368,0.00056,0,bruegelTest2_original_bruegel2.jpg_8a9c1b6d-99bf-476d-8614-5aa3b1b50e2d.jpg
0,0,0,0,0,58,0,1,29,28,0,26,3,2,0,0,0,0,0,7.19385,0,0.49917,0,0,0,0.02556,0.76861,0,0.63007,0,0,0.67215,0.86222,0,0,0.40035,0.85243,0,0.17743,0.04611,0,0,0,0.05549,0.21361,0.21361,0,0.33361,0.00007,0,0.04924,0.00021,0.03972,0.9684,0,0,0,0,0,0,0.00215,0,0.21361,0.21361,0,0.45229,0.17611,0,0.00007,0.21361,0,0.00861,0.19993,0.21361,0.21361,0,0,0,0.16208,0.94826,0,0.01937,0.38778,0,0.12528,0,0.13417,0,0.96708,0,0.03736,0.21361,0.21361,0,0.67431,0.96014,0,0,0,0,0,0.02854,0,0,0.37708,0.00007,0.03972,0,0,0.00243,0,0,0,0,0,0.00187,0,0,0.5991,0.74306,0.80764,0,0.25292,0.00174,0,0.03132,0.07035,0.01604,0.23083,0,0,0.44153,0.51257,0.87167,0.71937,0.57319,0.015,0,0.00007,0.00014,0.03972,0.81875,0,0.38292,0.96222,0.85799,0,0.40271,0.78132,0.21361,0,0,0,0,0.26368,0,0,0.83403,0,0.00722,0.80493,0,0.01569,0.69486,0,0.21361,0.00174,0,bruegelTest2_original_bruegel2.jpg_cc1a8950-532f-4fb1-b967-571470a71f6f.jpg
0,0,0,0,0,46,0,5,21,20,0,18,1,1,1,0,0,0,0,7.24341,0,0.56819,0,0,0,0.09021,0.79931,0,0.68292,0,0,0.55674,0.85688,0,0,0.33833,0.76924,0,0.27542,0.02875,0,0,0,0.04743,0.23924,0.23924,0,0.4241,0,0,0.03701,0,0.02153,0.98167,0,0,0,0,0,0,0.00264,0,0.23924,0.23924,0,0.3675,0.27674,0,0,0.23924,0,0.00465,0.16632,0.23924,0.23924,0,0,0,0.15799,0.89792,0,0.07743,0.47375,0,0.14958,0,0.23306,0,0.92924,0,0.11431,0.23924,0.23924,0,0.63632,0.97076,0,0,0,0,0,0.09722,0,0,0.4634,0,0.02153,0,0,0.00042,0,0,0,0,0,0.00215,0,0,0.66653,0.77514,0.82097,0,0.34375,0.00042,0,0.02403,0.04785,0.00903,0.32896,0,0,0.39208,0.57576,0.88639,0.63556,0.5309,0.00667,0,0,0,0.02153,0.84896,0,0.32229,0.93194,0.82021,0,0.48562,0.66972,0.23924,0,0,0,0,0.29451,0,0,0.83986,0,0.00153,0.68417,0,0.00889,0.725,0,0.23924,0.00042,0,bruegelTest2_original_bruegel2.jpg_e79ec850-87d5-427e-92de-2a8a5d5a5c92.jpg
0,0,0,0,0,54,0,0,27,27,0,6,0,1,0,0,0,0,0,7.64071,0.02535,0.59424,0.00396,0.00326,0.01958,0.12611,0.70458,0,0.65111,0.00194,0.00028,0.41424,0.81549,0.01778,0.00243,0.40451,0.63444,0.00951,0.47354,0.12674,0.00396,0.00194,0.00396,0.18965,0.30326,0.30326,0.00146,0.46528,0.00021,0.00847,0.19306,0.00042,0.16111,0.87181,0.00743,0.00382,0.01583,0.01583,0.00389,0,0.03618,0.00403,0.30326,0.30326,0.00431,0.34535,0.46826,0.00243,0.00021,0.30326,0.0141,0.05424,0.28653,0.30326,0.30326,0.00146,0.00396,0.00722,0.03354,0.70521,0,0.09333,0.56104,0.01514,0.01618,0.00229,0.41667,0.02472,0.78354,0.02035,0.17292,0.30326,0.30326,0.00549,0.44507,0.8741,0.00465,0.02243,0.02681,0.02681,0.02597,0.1434,0.00146,0.00243,0.54146,0.00021,0.16111,0.00326,0.00194,0.00187,0.00361,0.00354,0.00382,0.00285,0.00493,0.01875,0.00333,0.00493,0.52007,0.74132,0.77257,0.00194,0.51743,0.01278,0.00576,0.15292,0.2359,0.00222,0.48069,0.00549,0.02042,0.07611,0.60944,0.75597,0.605,0.3484,0.0034,0.02201,0.00021,0.00132,0.16111,0.5909,0.0059,0.39785,0.82063,0.81812,0.00361,0.53229,0.58042,0.30326,0.02333,0.00382,0.02681,0.02681,0.3409,0.00299,0.00972,0.78687,0.00396,0.00313,0.52931,0.00451,0.00257,0.71632,0,0.30326,0.01278,0.00562,rubensTest_original_rubens1.jpg_545a90a1-b5c0-498b-ba18-db396ce2f682.jpg
0,0,0,0,0,33,0,1,15,17,0,17,3,0,0,0,0,0,0,7.40812,0,0.35965,0,0.0009,0.00069,0.70174,0.40271,0,0.43819,0,0,0.03444,0.46278,0.00014,0.0009,0.1234,0.16889,0,0.58278,0.00681,0,0,0,0.10417,0.00049,0.00049,0,0.71743,0,0.51569,0.06944,0,0.01736,0.24764,0.28014,0,0.00035,0.00035,0,0,0.00014,0,0.00049,0.00049,0,0.03236,0.33986,0.00021,0,0.00049,0,0.06715,0.17285,0.00049,0.00049,0,0.01569,0.22965,0.0009,0.03931,0,0.65285,0.70889,0,0.00042,0.00069,0.73729,0.00014,0.03069,0.0009,0.75389,0.00049,0.00049,0.21326,0.00313,0.26813,0,0,0,0,0,0.72181,0,0.00021,0.22771,0,0.01736,0.0009,0,0,0,0,0,0,0,0.00007,0,0.02243,0.00826,0.52736,0.49306,0,0.38014,0.04049,0.06986,0.07299,0.04576,0,0.7641,0.215,0.00063,0.00229,0.43639,0.38125,0.27257,0.00215,0.00007,0.00035,0,0,0.01736,0.00757,0,0.11937,0.09535,0.33264,0,0.15181,0.17743,0.00049,0,0,0,0,0.00049,0,0,0.47285,0,0.00007,0.08736,0,0,0.53882,0,0.00049,0.04049,0.06653,bruegelTest1_original_bruegel1.jpg_c2633f9a-4014-438c-a184-66ba006df2e0.jpg
0,0,0,0,0,35,0,1,14,20,0,9,2,1,1,0,0,0,0,7.5012,0,0.35417,0,0.00042,0.00014,0.7009,0.39174,0,0.43132,0,0,0.02778,0.4509,0,0.00132,0.11431,0.15812,0,0.59715,0.00521,0,0,0,0.0909,0.00097,0.00097,0,0.72632,0,0.53174,0.06139,0,0.01563,0.21486,0.27937,0,0,0,0,0,0,0,0.00097,0.00097,0,0.02403,0.33437,0,0,0.00097,0,0.05611,0.15896,0.00097,0.00097,0,0.0191,0.22708,0,0.03729,0,0.6584,0.71104,0,0,0.00125,0.73507,0,0.03306,0.00042,0.75514,0.00097,0.00097,0.2159,0.00236,0.23035,0,0,0,0,0,0.72167,0,0,0.22076,0,0.01563,0.00042,0,0,0,0,0,0,0,0,0,0.01931,0.00875,0.51653,0.48528,0,0.37319,0.03701,0.06486,0.06361,0.04021,0,0.76319,0.21681,0.00014,0.00028,0.43292,0.36875,0.24201,0.00174,0,0,0,0,0.01563,0.00889,0,0.1109,0.09576,0.30229,0,0.14625,0.16562,0.00097,0,0,0,0,0.00104,0,0,0.46194,0,0,0.08972,0,0,0.52868,0,0.00097,0.03701,0.06167,bruegelTest1_original_bruegel1.jpg_f1bacc57-aad4-47ff-a60e-47c1300bf13b.jpg
0,0,0,0,0,48,0,1,21,26,0,17,3,3,2,0,0,0,0,7.42386,0.06153,0.54368,0.00063,0.0116,0.05847,0.24215,0.65507,0,0.60556,0,0,0.38014,0.74604,0.05354,0.00042,0.39181,0.5991,0.02035,0.43674,0.11618,0.00063,0,0.00063,0.15542,0.13083,0.13083,0,0.5091,0.00007,0.02743,0.15736,0.00007,0.13812,0.73597,0.02194,0.00097,0.05326,0.05326,0.00063,0,0.0225,0.00097,0.13083,0.13083,0.00271,0.31743,0.40021,0.00014,0.00007,0.13083,0.02257,0.04611,0.27819,0.13083,0.13083,0,0.00215,0.02326,0.03201,0.55153,0,0.20736,0.55847,0.02361,0.02597,0.00042,0.42917,0.06576,0.56472,0.06222,0.28396,0.13083,0.13083,0.01368,0.25285,0.7316,0.00292,0.05028,0.06403,0.06403,0.06153,0.25729,0,0.00014,0.45729,0.00007,0.13812,0.01125,0,0.00021,0.0009,0.00069,0.00097,0.00014,0.01194,0.01444,0.00007,0.02639,0.32111,0.68785,0.71451,0,0.44965,0.01139,0.00549,0.12528,0.19014,0.00069,0.48153,0.01368,0.06215,0.08736,0.56181,0.69694,0.61576,0.18694,0.00382,0.06521,0.00007,0.00007,0.13812,0.40083,0.00486,0.38215,0.64444,0.71382,0.00049,0.42486,0.57437,0.13083,0.05563,0.00097,0.06403,0.06403,0.1466,0,0.02271,0.72667,0.00063,0.00729,0.50083,0.00729,0.0009,0.66708,0,0.13083,0.01139,0.00514,rubensTest_original_rubens1.jpg_5fa9fb2c-2f51-493c-abbb-f705c7f69b5e.jpg
0,0,0,0,0,50,0,2,20,28,0,18,3,1,3,0,0,0,0,7.51608,0.01458,0.57257,0.00271,0.00479,0.01458,0.14715,0.69347,0,0.64431,0.00208,0.00035,0.45181,0.77764,0.01417,0.00097,0.45625,0.72569,0.00958,0.42271,0.16403,0.00271,0.00208,0.00271,0.13687,0.15729,0.15729,0.00028,0.50653,0,0.02417,0.14549,0.00042,0.18764,0.83562,0.0116,0.00236,0.01333,0.01333,0.00271,0.00021,0.07174,0.00438,0.15729,0.15729,0.00597,0.36854,0.38118,0.00097,0,0.15729,0.00965,0.04028,0.26472,0.15729,0.15729,0.00028,0.00271,0.01097,0.07639,0.71569,0.00028,0.12069,0.5766,0.01014,0.01806,0.00097,0.38868,0.01625,0.73938,0.01528,0.19569,0.15729,0.15729,0.00965,0.34819,0.84493,0.00396,0.01646,0.01646,0.01646,0.01632,0.16236,0.00028,0.00097,0.47361,0,0.18764,0.00479,0.00208,0.00104,0.00229,0.00021,0.00229,0,0.00542,0.04299,0.00375,0.00764,0.37882,0.71743,0.74472,0.00208,0.45222,0.01076,0.00507,0.10597,0.22944,0.00236,0.47278,0.00965,0.01542,0.13799,0.59535,0.73188,0.69264,0.26104,0.00431,0.01583,0,0.00083,0.18764,0.49194,0.00681,0.44389,0.80646,0.82104,0.00021,0.44382,0.68306,0.15729,0.01653,0.00243,0.01646,0.01646,0.18146,0.00007,0.00972,0.75549,0.00271,0.00417,0.61674,0.00465,0.00299,0.69861,0,0.15729,0.01076,0.005,rubensTest_original_rubens1.jpg_41600c0b-c6b5-42f7-bb45-782c756b43fe.jpg
0,0,0,0,0,52,0,0,24,28,0,18,3,2,0,0,0,0,0,7.3957,0.01528,0.36514,0.00313,0.0434,0.03708,0.27326,0.54243,0,0.45632,0.00007,0,0.51507,0.77479,0.05132,0.00076,0.57896,0.64083,0.02271,0.32431,0.01458,0.00313,0.00007,0.00313,0.39319,0.01222,0.01222,0.00028,0.60486,0,0.02625,0.34924,0,0.12486,0.70465,0.04708,0.00118,0.05236,0.05236,0.00313,0,0.00021,0.00375,0.01222,0.01222,0.00639,0.46229,0.28403,0.00097,0,0.01222,0.00306,0.17319,0.56403,0.01222,0.01222,0.00028,0.00187,0.04597,0.0009,0.54535,0,0.25549,0.62903,0.00347,0.00479,0.00076,0.34222,0.0466,0.50625,0.04597,0.29389,0.01222,0.01222,0.0341,0.02139,0.71354,0.0184,0.04243,0.03174,0.03174,0.02458,0.28118,0.00028,0.00097,0.28076,0,0.12486,0.04326,0.00007,0.00021,0.00125,0.00694,0.00118,0.00028,0.03868,0,0.00007,0.03118,0.10451,0.65014,0.71097,0.00007,0.30514,0.05576,0.00368,0.30826,0.33653,0.00083,0.42007,0.0341,0.0525,0.00653,0.40222,0.63819,0.67215,0.01236,0.0016,0.04951,0,0.00014,0.12486,0.11937,0.00785,0.57507,0.6225,0.72792,0.00632,0.25465,0.63556,0.01222,0.04604,0.00125,0.03174,0.03174,0.01472,0.00035,0.03153,0.72604,0.00313,0.00194,0.60486,0.03174,0.00111,0.59347,0,0.01222,0.05576,0.00361,picassoTest_original_picasso1.jpg_2675fd3f-20aa-4d33-b09a-09497dd70253.jpg
0,0,0,0,0,47,0,1,22,24,0,35,1,0,0,0,0,0,0,7.01172,0.09125,0.63465,0.00979,0.12639,0.17458,0.65215,0.62035,0.00049,0.64465,0.00292,0.00111,0.01375,0.54875,0.16299,0.01667,0.02292,0.02785,0.01882,0.67243,0.00958,0.00979,0.00292,0.00979,0.01937,0.16062,0.16062,0.01326,0.51194,0.00007,0.02764,0.02049,0.00042,0.01174,0.23243,0.08042,0.00076,0.16569,0.16569,0.00931,0.00021,0.00736,0.00861,0.16062,0.16062,0.00806,0.01382,0.65861,0.01528,0.00007,0.16062,0.00264,0.01743,0.02493,0.16062,0.16062,0.01326,0.01674,0.08646,0.00181,0.0116,0.0009,0.64674,0.56049,0.00292,0.01125,0.01667,0.67875,0.15604,0.03944,0.17701,0.65639,0.16062,0.16062,0.05278,0.04757,0.1784,0.01396,0.09292,0.09708,0.09708,0.08292,0.65507,0.01326,0.01528,0.60986,0.00007,0.01174,0.12514,0.00292,0.00021,0.00076,0.01333,0.00076,0.00868,0.0575,0.00069,0.00319,0.14174,0.37049,0.6325,0.62174,0.00292,0.65333,0.01715,0.0209,0.01604,0.01597,0.00028,0.66167,0.05278,0.17583,0.00382,0.65521,0.5525,0.04396,0.04618,0.00028,0.16979,0.00007,0.00049,0.01174,0.22799,0.00549,0.02285,0.04347,0.13785,0.01306,0.58035,0.02903,0.16062,0.12792,0.00076,0.09708,0.09708,0.17813,0.01431,0.04,0.59326,0.00979,0.00069,0.02056,0.03042,0.00021,0.64847,0,0.16062,0.01715,0.0209,mondriaanTest_original_mondriaan1.jpg_11f5660f-2e2f-42bb-873a-985787bd6623.jpg
0,0,0,0,0,32,0,5,15,12,0,25,0,0,0,0,0,0,0,7.03276,0.27104,0.33201,0.00632,0.34,0.48771,0.38042,0.31556,0.00007,0.34799,0.00007,0.00007,0.00493,0.27792,0.45049,0.00847,0.01,0.01951,0.01875,0.37514,0.00132,0.00632,0.00007,0.00632,0.01076,0.08111,0.08111,0.0066,0.2725,0,0.02826,0.00736,0,0.00306,0.09271,0.12861,0,0.45556,0.45556,0.00632,0,0.00035,0.00521,0.08111,0.08111,0.00326,0.00451,0.35583,0.00868,0,0.08111,0.00056,0.00868,0.01514,0.08111,0.08111,0.0066,0.01299,0.13229,0.00014,0.00875,0.00007,0.37132,0.30896,0.00056,0.00361,0.00847,0.39396,0.43181,0.02201,0.49007,0.38479,0.08111,0.08111,0.07799,0.01486,0.06375,0.00937,0.28708,0.29493,0.29493,0.23694,0.3825,0.0066,0.00868,0.30771,0,0.00306,0.33097,0.00007,0,0,0.00708,0,0.00625,0.12222,0,0.00007,0.34389,0.16736,0.33111,0.31868,0.00007,0.35403,0.00854,0.01681,0.00792,0.00521,0.00007,0.37861,0.07813,0.48139,0.00069,0.35354,0.275,0.03438,0.01576,0.00021,0.46375,0,0,0.00306,0.09493,0.00035,0.00986,0.02646,0.05576,0.00708,0.29063,0.01854,0.08111,0.34965,0,0.29493,0.29493,0.09097,0.00792,0.06743,0.29778,0.00632,0.00021,0.00854,0.04965,0.00007,0.35257,0,0.08111,0.00854,0.0166,mondriaanTest_original_mondriaan1.jpg_acddb3f8-a8dc-4803-8b96-45103313e449.jpg
0,0,0,0,0,49,0,0,30,19,0,21,2,1,0,0,0,0,0,7.48433,0.04486,0.65104,0.00076,0.00625,0.04562,0.3009,0.75187,0,0.71049,0,0,0.26472,0.81958,0.03465,0.00014,0.31264,0.52021,0.00764,0.55139,0.03375,0.00076,0,0.00076,0.14458,0.20125,0.20125,0.00007,0.59875,0,0.00875,0.12014,0,0.05701,0.74861,0.0216,0.00014,0.03347,0.03347,0.00076,0,0.00507,0.0009,0.20125,0.20125,0.00139,0.2025,0.51958,0,0,0.20125,0.0216,0.05083,0.25465,0.20125,0.20125,0.00007,0.00097,0.02826,0.01215,0.48493,0,0.25951,0.66306,0.02236,0.03347,0.00014,0.54063,0.04597,0.54076,0.04701,0.35882,0.20125,0.20125,0.01111,0.25931,0.7309,0.00222,0.03097,0.04507,0.04507,0.04257,0.32,0.00007,0,0.57007,0,0.05701,0.00625,0,0.00014,0.00021,0.00097,0.00014,0.00007,0.00438,0.00292,0.00014,0.02458,0.40535,0.78424,0.80583,0,0.56764,0.01299,0.0025,0.10222,0.11986,0.00049,0.60437,0.01118,0.04417,0.03965,0.67389,0.78556,0.54563,0.20174,0.00431,0.0459,0,0,0.05701,0.43653,0.00146,0.30354,0.61847,0.6841,0.0009,0.54424,0.48757,0.20125,0.03632,0.00014,0.04507,0.04507,0.22049,0,0.00847,0.81417,0.00076,0.00819,0.40694,0.00292,0.00076,0.76521,0,0.20125,0.01299,0.00243,rubensTest_original_rubens1.jpg_cc2655f6-9a23-49fb-a911-c430c5f3e3b2.jpg
0,0,0,0,0,12,0,1,5,6,0,6,0,0,0,0,0,0,0,7.04578,0,0.47306,0,0,0,0.83875,0.45,0,0.50049,0,0,0,0.43021,0,0,0.00535,0.01736,0,0.67743,0,0,0,0,0.00257,0,0,0,0.7075,0,0.44014,0.00028,0,0,0.1075,0.30868,0,0,0,0,0,0,0,0,0,0,0,0.51438,0,0,0,0,0.00076,0.02021,0,0,0,0.00132,0.26306,0,0,0,0.81792,0.69688,0,0,0,0.79333,0,0,0.00021,0.85771,0,0,0.22903,0,0.11083,0,0,0,0,0,0.84743,0,0,0.37854,0,0,0,0,0,0,0,0,0,0,0,0,0.02229,0.00028,0.52778,0.48236,0,0.53132,0.00063,0.00736,0.00049,0,0,0.78722,0.23014,0,0,0.52257,0.41257,0.07618,0,0,0,0,0,0,0,0,0.00479,0.00396,0.24792,0,0.22847,0.01833,0,0,0,0,0,0,0,0,0.46042,0,0,0.00083,0,0,0.55819,0,0,0.00063,0.00701,bruegelTest1_original_bruegel1.jpg_4d3c8c68-cc74-4262-b384-c361db2fc0f7.jpg
